,name,length,start,end,tags,date,filename
145,BARTOK MOV 1,0.32424036281179136,543.176,543.5,"T,BARTOK,P,TONE,MR,UL,ST",2021-10-05,"BARTOK MOV 1 v2_[P, ST, MR]_[9,3,176]_[9,3,500] [2021-10-05 204442].wav"
146,BARTOK MOV 1,0.8984580498866214,544.57,545.469,"T,BARTOK,P,TONE,MR,UL,ST",2021-10-05,"BARTOK MOV 1 v2_[P, ST, MR]_[9,4,570]_[9,5,469] [2021-10-05 204441].wav"
147,BARTOK MOV 1,0.6093877551020408,546.141,546.75,"T,BARTOK,P,TONE,MR,UL,ST",2021-10-05,"BARTOK MOV 1 v2_[P, ST, MR]_[9,6,141]_[9,6,750] [2021-10-05 204441].wav"
148,BARTOK MOV 1,0.2890929705215419,85.117,85.406,"T,LR,T,P,TONE,BARTOK,UL",2021-10-05,"BARTOK MOV 1 v2_[P, T, LR]_[1,25,117]_[1,25,406] [2021-10-05 204446].wav"
149,BARTOK MOV 1,1.695328798185941,371.711,373.406,"T,BARTOK,TONE,4L,B,R,UL,HR",2021-10-05,"BARTOK MOV 1 v2_[R, HR, 4L, B]_[6,11,711]_[6,13,406] [2021-10-05 204501].wav"
150,BARTOK MOV 1,1.023469387755102,323.484,324.508,"T,BARTOK,TONE,D,R,MR,UL,2L",2021-10-05,"BARTOK MOV 1 v2_[R, MR, D, 2L]_[5,23,484]_[5,24,508] [2021-10-05 204457].wav"
151,BARTOK MOV 1,3.328140589569161,144.172,147.5,"LR,T,BARTOK,UL,TONE,T,S,UL",2021-10-05,"BARTOK MOV 1 v2_[S, T, LR, UL]_[2,24,172]_[2,27,500] [2021-10-05 204448].wav"
152,BARTOK MOV 1,3.0,226.75,229.75,"T,BARTOK,TONE,E,T,S,MR,UL",2021-10-05,"BARTOK MOV 1 v2_[S, T, MR, E]_[3,46,750]_[3,49,750] [2021-10-05 204452].wav"
153,BARTOK MOV 1,2.6250113378684805,469.375,472.0,"T,MIX,BARTOK,UL,TONE,E,S,UL",2021-10-05,"BARTOK MOV 1 v2_[S, UL, MIX, E]_[7,49,375]_[7,52,0] [2021-10-05 204502].wav"
154,BARTOK MOV 1,1.312517006802721,269.562,270.875,"T,BARTOK,ST,TONE,UL,HR",2021-10-05,"BARTOK MOV 1 v2_[ST, HR]_[4,29,562]_[4,30,875] [2021-10-05 204455].wav"
155,BARTOK MOV 1,0.5,495.0,495.5,"T,T,ST,BARTOK,TONE,MR,UL",2021-10-05,"BARTOK MOV 1 v2_[ST, MR, T]_[8,15,0]_[8,15,500] [2021-10-05 204503].wav"
156,BARTOK MOV 1,1.0937641723356009,34.75,35.844,"T,MIX,BARTOK,TONE,E,UL,2L",2021-10-05,"BARTOK MOV 1 v2_[T, 2L, MIX, E]_[0,34,750]_[0,35,844] [2021-10-05 204443].wav"
157,BARTOK MOV 1,2.2734467120181407,76.25,78.523,"T,UL,BARTOK,TONE,MR,4L",2021-10-05,"BARTOK MOV 1 v2_[T, 4L, MR]_[1,16,250]_[1,18,523] [2021-10-05 204445].wav"
158,BARTOK MOV 1,3.0,218.0,221.0,"T,MIX,BARTOK,TONE,E,6L,FL,UL,S",2021-10-05,"BARTOK MOV 1 v2_[T, E, FL, 6L, MIX, S]_[3,38,0]_[3,41,0] [2021-10-05 204452].wav"
159,BARTOK MOV 1,4.062517006802721,135.562,139.625,"T,LR,BARTOK,UL,TONE,UL",2021-10-05,"BARTOK MOV 1 v2_[T, LR, UL]_[2,15,562]_[2,19,625] [2021-10-05 204447].wav"
160,BARTOK MOV 1,2.8750113378684805,503.875,506.75,"T,BARTOK,UL,TONE,TRL,MR,LT,UL,S",2021-10-05,"BARTOK MOV 1 v2_[TRL, S, UL, LT, MR]_[8,23,875]_[8,26,750] [2021-10-05 204655].wav"
161,BARTOK MOV 1,1.9375056689342403,205.781,207.719,"LR,T,BARTOK,UL,TONE,T,TRL,UL",2021-10-05,"BARTOK MOV 1 v2_[TRL, T, LR, UL]_[3,25,781]_[3,27,719] [2021-10-05 204451].wav"
162,BARTOK MOV 1,0.9375056689342404,332.562,333.5,"T,BARTOK,TONE,D,R,MR,UL,2L",2021-10-05,"BARTOK MOV 1 v2_[UL, 2L, R, D, MR]_[5,32,562]_[5,33,500] [2021-10-05 204458].wav"
163,BARTOK MOV 1,2.4062585034013604,523.75,526.156,"T,BARTOK,TONE,B,FL,UL,HR",2021-10-05,"BARTOK MOV 1 v2_[UL, FL, B, HR]_[8,43,750]_[8,46,156] [2021-10-05 204442].wav"
164,BARTOK MOV 1,4.1250113378684805,21.25,25.375,"T,BARTOK,TONE,E,T,UL,HR",2021-10-05,"BARTOK MOV 1 v2_[UL, HR, T, E]_[0,21,250]_[0,25,375] [2021-10-05 204442].wav"
165,BARTOK MOV 1,1.3437641723356009,416.406,417.75,"T,MIX,BARTOK,TONE,D,UL,R",2021-10-05,"BARTOK MOV 1 v2_[UL, MIX, D, R]_[6,56,406]_[6,57,750] [2021-10-05 204502].wav"
166,BARTOK MOV 1,2.259795918367347,86.365,88.625,"T,BARTOK,TONE,D,MR,FL,UL",2021-10-05,"BARTOK MOV 1 v2_[UL, MR, D, FL]_[1,26,365]_[1,28,625] [2021-10-05 204446].wav"
167,BARTOK MOV 1,3.3750113378684805,162.625,166.0,"T,BARTOK,TONE,MR,D,UL",2021-10-05,"BARTOK MOV 1 v2_[UL, MR, D]_[2,42,625]_[2,46,0] [2021-10-05 204448].wav"
168,BARTOK MOV 1,1.828140589569161,294.422,296.25,"T,BARTOK,TONE,D,B,UL,HR,R",2021-10-05,"BARTOK MOV 1 v2_[UL, R, B, HR, D] _[4,54,422]_[4,56,250] [2021-10-05 204456].wav"
169,BARTOK MOV 2,1.4375283446712017,216.079,217.517,"T,MIX,BARTOK,TONE,D,UL,2L",2021-10-05,"BARTOK MOV 2 v2_[2L, D, MIX]_[3,36,79]_[3,37,517] [2021-10-05 202112].wav"
170,BARTOK MOV 2,1.656281179138322,146.829,148.485,"T,MIX,BARTOK,TONE,D,3L,UL,S,R",2021-10-05,"BARTOK MOV 2 v2_[3L, MIX, D, R, S]_[2,26,829]_[2,28,485] [2021-10-05 202109].wav"
171,BARTOK MOV 2,1.7500226757369615,101.954,103.704,"T,MIX,BARTOK,TONE,D,3L,FL,UL,S",2021-10-05,"BARTOK MOV 2 v2_[3L, MIX, FL, D, S]_[1,41,954]_[1,43,704] [2021-10-05 202107].wav"
172,BARTOK MOV 2,3.4140816326530614,89.665,93.079,"T,MIX,BARTOK,TONE,D,3L,UL,R",2021-10-05,"BARTOK MOV 2 v2_[3L, MIX, R, D]_[1,29,665]_[1,33,79] [2021-10-05 202106].wav"
173,BARTOK MOV 2,1.0254195011337868,168.397,169.423,"T,BARTOK,3L,TONE,MR,UL,P",2021-10-05,"BARTOK MOV 2 v2_[3L, P, MR]_[2,48,397]_[2,49,423] [2021-10-05 202110].wav"
174,BARTOK MOV 2,1.9717006802721089,24.498,26.47,"LR,T,BARTOK,TONE,T,3L,UL,R",2021-10-05,"BARTOK MOV 2 v2_[3L, R, LR, T]_[0,24,498]_[0,26,470] [2021-10-05 202103].wav"
175,BARTOK MOV 2,1.6250113378684807,83.704,85.329,"T,MIX,BARTOK,TONE,D,3L,FL,UL,S",2021-10-05,"BARTOK MOV 2 v2_[3L, S, MIX, D, FL]_[1,23,704]_[1,25,329] [2021-10-05 202106].wav"
176,BARTOK MOV 2,1.6640816326530612,203.165,204.829,"T,MIX,BARTOK,TONE,C,D,4L,UL,R",2021-10-05,"BARTOK MOV 2 v2_[4L, C, R, D, MIX]_[3,23,165]_[3,24,829] [2021-10-05 202111].wav"
177,BARTOK MOV 2,2.2500226757369615,113.079,115.329,"T,BARTOK,TONE,D,B,4L,UL,HR,R",2021-10-05,"BARTOK MOV 2 v2_[4L, HR, D, R, B]_[1,53,79]_[1,55,329] [2021-10-05 202107].wav"
178,BARTOK MOV 2,2.2656689342403626,118.329,120.595,"T,MIX,BARTOK,TONE,D,4L,FL,UL",2021-10-05,"BARTOK MOV 2 v2_[4L, MIX, D, FL]_[1,58,329]_[2,0,595] [2021-10-05 202108].wav"
179,BARTOK MOV 2,2.078140589569161,223.126,225.204,"T,MIX,BARTOK,TONE,D,4L,UL,R",2021-10-05,"BARTOK MOV 2 v2_[4L, MIX, D, R]_[3,43,126]_[3,45,204] [2021-10-05 202112].wav"
180,BARTOK MOV 2,2.113310657596372,64.747,66.86,"T,BARTOK,TONE,D,4L,FL,UL,S",2021-10-05,"BARTOK MOV 2 v2_[4L, S, FL, D]_[1,4,747]_[1,6,860] [2021-10-05 202105].wav"
181,BARTOK MOV 2,1.5468934240362813,62.782,64.329,"T,MIX,BARTOK,C,TONE,T,LT,UL",2021-10-05,"BARTOK MOV 2 v2_[C, MIX, LT, T]_[1,2,782]_[1,4,329] [2021-10-05 202105].wav"
182,BARTOK MOV 2,0.6562585034013605,209.392,210.048,"T,MIX,BARTOK,C,TONE,UL,ST",2021-10-05,"BARTOK MOV 2 v2_[C, ST, MIX]_[3,29,392]_[3,30,48] [2021-10-05 202112].wav"
183,BARTOK MOV 2,2.421904761904762,164.688,167.11,"T,MIX,BARTOK,TONE,B,D,P,UL",2021-10-05,"BARTOK MOV 2 v2_[D, B, P, MIX]_[2,44,688]_[2,47,110] [2021-10-05 202109].wav"
184,BARTOK MOV 2,1.5000226757369615,98.829,100.329,"T,BARTOK,TONE,D,3L,FD,MR,UL,S,R",2021-10-05,"BARTOK MOV 2 v2_[FD, R, S, D, 3L, MR]_[1,38,829]_[1,40,329] [2021-10-05 202106].wav"
185,BARTOK MOV 2,2.1875283446712017,60.579,62.767,"T,BARTOK,TONE,4L,B,E,FL,UL,HR",2021-10-05,"BARTOK MOV 2 v2_[FL, 4L, HR, E, B]_[1,0,579]_[1,2,767] [2021-10-05 202104].wav"
186,BARTOK MOV 2,2.1406349206349207,172.392,174.532,"T,BARTOK,TONE,D,4L,E,FL,UL",2021-10-05,"BARTOK MOV 2 v2_[FL, D, E, 4L]_[2,52,392]_[2,54,532] [2021-10-05 202110].wav"
187,BARTOK MOV 2,2.1660544217687074,134.579,136.745,"T,BARTOK,TONE,4L,T,FL,UL,S",2021-10-05,"BARTOK MOV 2 v2_[FL, S, 4L, T, S]_[2,14,579]_[2,16,745] [2021-10-05 202108].wav"
188,BARTOK MOV 2,0.9375283446712018,138.767,139.704,"T,BARTOK,TONE,LT,LR,UL",2021-10-05,"BARTOK MOV 2 v2_[LR, LT]_[2,18,767]_[2,19,704] [2021-10-05 202109].wav"
189,BARTOK MOV 2,0.9375056689342404,133.392,134.329,"T,BARTOK,TONE,LT,E,T,UL,HR",2021-10-05,"BARTOK MOV 2 v2_[LT, HR, T, E]_[2,13,392]_[2,14,329] [2021-10-05 202108].wav"
190,BARTOK MOV 2,1.1250113378684807,170.954,172.079,"T,BARTOK,TONE,MIX,D,4L,P,UL,S",2021-10-05,"BARTOK MOV 2 v2_[MIX, P, D, S, 4L]_[2,50,954]_[2,52,79] [2021-10-05 202110].wav"
191,BARTOK MOV 2,1.1123356009070295,18.342,19.454,"LR,T,BARTOK,UL,TONE,R,T,UL",2021-10-05,"BARTOK MOV 2 v2_[R, LR, T, UL]_[0,18,342]_[0,19,454] [2021-10-05 202103].wav"
192,BARTOK MOV 2,1.9375283446712017,34.579,36.517,"T,MIX,BARTOK,UL,TONE,D,R,UL",2021-10-05,"BARTOK MOV 2 v2_[R, MIX, UL, D]_[0,34,579]_[0,36,517] [2021-10-05 202104].wav"
193,BARTOK MOV 2,1.062517006802721,227.423,228.485,"LR,T,BARTOK,TONE,T,S,UL,R",2021-10-05,"BARTOK MOV 2 v2_[S, R, T, LR]_[3,47,423]_[3,48,485] [2021-10-05 202112].wav"
194,BARTOK MOV 2,1.0000226757369615,231.142,232.142,"T,BARTOK,TONE,T,S,MR,UL,R",2021-10-05,"BARTOK MOV 2 v2_[S, R, T, MR]_[3,51,142]_[3,52,142] [2021-10-05 202113].wav"
195,BARTOK MOV 2,1.4297052154195011,182.954,184.384,"SLD,MIX,T,BARTOK,TONE,MIX,UL",2021-10-05,"BARTOK MOV 2 v2_[SLD, MIX]_[3,2,954]_[3,4,384] [2021-10-05 202111].wav"
196,BARTOK MOV 2,4.250022675736961,266.329,270.579,"SLD,T,BARTOK,UL,TONE,MIX,UL",2021-10-05,"BARTOK MOV 2 v2_[SLD, UL]_[4,26,329]_[4,30,579] [2021-10-05 202113].wav"
197,BARTOK MOV 2,0.48732426303854876,93.092,93.579,"T,BARTOK,ST,TONE,UL,HR",2021-10-05,"BARTOK MOV 2 v2_[ST, HR]_[1,33,92]_[1,33,579] [2021-10-05 202106].wav"
198,BARTOK MOV 2,0.3593877551020408,28.72,29.079,"T,BARTOK,ST,TONE,MR,UL",2021-10-05,"BARTOK MOV 2 v2_[ST, MR]_[0,28,720]_[0,29,79] [2021-10-05 202104].wav"
199,BARTOK MOV 2,1.1406349206349207,193.126,194.267,"T,BARTOK,TONE,D,UL,HR",2021-10-05,"BARTOK MOV 2 v2_[UL, D, HR]_[3,13,126]_[3,14,267] [2021-10-05 202111].wav"
200,BARTOK MOV 2,4.570340136054422,232.665,237.235,"T,MIX,BARTOK,TONE,D,FL,UL,R",2021-10-05,"BARTOK MOV 2 v2_[UL, D, MIX, FL, R]_[3,52,665]_[3,57,235] [2021-10-05 202113].wav"
201,BARTOK MOV 2,1.3476870748299319,110.329,111.677,"T,MIX,BARTOK,TONE,D,FL,UL",2021-10-05,"BARTOK MOV 2 v2_[UL, MIX, D, FL]_[1,50,329]_[1,51,677] [2021-10-05 202107].wav"
202,BARTOK MOV 2,1.6875056689342403,75.142,76.829,"T,MIX,BARTOK,TONE,D,FL,UL",2021-10-05,"BARTOK MOV 2 v2_[UL, MIX, FL, D]_[1,15,142]_[1,16,829] [2021-10-05 202105].wav"
203,BARTOK MOV 2,1.9863492063492063,179.468,181.454,"T,MIX,BARTOK,TONE,D,P,UL",2021-10-05,"BARTOK MOV 2 v2_[UL, P, D, MIX]_[2,59,468]_[3,1,454] [2021-10-05 202110].wav"
204,BARTOK MOV 3,3.562517006802721,183.024,186.586,"T,BARTOK,TONE,T,4L,MR,M,UL,S",2021-10-05,"BARTOK MOV 3 v2_[4L, M, S, T, MR]_[3,3,24]_[3,6,586] [2021-10-05 195930].wav"
205,BARTOK MOV 3,2.906281179138322,396.774,399.68,"T,MIX,BARTOK,TONE,T,4L,UL,S",2021-10-05,"BARTOK MOV 3 v2_[4L, MIX, S, T]_[6,36,774]_[6,39,680] [2021-10-05 195931].wav"
206,BARTOK MOV 3,3.2500226757369615,176.274,179.524,"T,BARTOK,TONE,E,T,4L,MR,M,UL,S",2021-10-05,"BARTOK MOV 3 v2_[4L, S, E, T, M, MR]_[2,56,274]_[2,59,524] [2021-10-05 195930].wav"
207,BARTOK MOV 3,2.7500226757369615,367.774,370.524,"T,BARTOK,TONE,HR,4L,E,MR,UL,S",2021-10-05,"BARTOK MOV 3 v2_[HR, 4L, S, MR, E]_[6,7,774]_[6,10,524] [2021-10-05 195931].wav"
208,BARTOK MOV 3,8.000022675736961,76.274,84.274,"T,BARTOK,UL,TONE,HR,E,T,M,UL,S",2021-10-05,"BARTOK MOV 3 v2_[HR, E, UL, M, S, T]_[1,16,274]_[1,24,274] [2021-10-05 195927].wav"
209,BARTOK MOV 3,13.62501133786848,416.649,430.274,"T,BARTOK,UL,TONE,HR,E,UL,S",2021-10-05,"BARTOK MOV 3 v2_[HR, S, E, UL]_[6,56,649]_[7,10,274] [2021-10-05 195931].wav"
210,BARTOK MOV 3,1.1250340136054422,188.649,189.774,"T,BARTOK,TONE,M,LR,UL,2L",2021-10-05,"BARTOK MOV 3 v2_[LR, M, 2L]_[3,8,649]_[3,9,774] [2021-10-05 195930].wav"
211,BARTOK MOV 3,1.2500226757369615,186.774,188.024,"LR,T,BARTOK,TONE,LT,UL",2021-10-05,"BARTOK MOV 3 v2_[LT, LR]_[3,6,774]_[3,8,24] [2021-10-05 195930].wav"
212,BARTOK MOV 3,3.2187755102040816,172.555,175.774,"T,BARTOK,TONE,MR,LT,UL,S",2021-10-05,"BARTOK MOV 3 v2_[LT, MR, S]_[2,52,555]_[2,55,774] [2021-10-05 195929].wav"
213,BARTOK MOV 3,2.453151927437642,208.821,211.274,"T,UL,BARTOK,TONE,M,D,4L",2021-10-05,"BARTOK MOV 3 v2_[M, D, 4L]_[3,28,821]_[3,31,274] [2021-10-05 195931].wav"
214,BARTOK MOV 3,6.500022675736961,246.024,252.524,"T,BARTOK,UL,TONE,M,T,MR,UL",2021-10-05,"BARTOK MOV 3 v2_[M, MR, T, UL]_[4,6,24]_[4,12,524] [2021-10-05 195931].wav"
215,BARTOK MOV 3,3.9336054421768707,202.024,205.957,"T,BARTOK,TONE,MIX,E,LT,UL,S",2021-10-05,"BARTOK MOV 3 v2_[MIX, LT, E, S]_[3,22,24]_[3,25,957] [2021-10-05 195931].wav"
216,BARTOK MOV 3,1.0996145124716554,218.76,219.86,"T,BARTOK,P,TONE,C,UL",2021-10-05,"BARTOK MOV 3 v2_[P, C]_[3,38,760]_[3,39,860] [2021-10-05 195931].wav"
217,BARTOK MOV 3,0.6601814058956916,205.957,206.618,"T,BARTOK,P,C,TONE,UL",2021-10-05,"BARTOK MOV 3 v2_[P,C,T]_[3,25,957]_[3,26,618] [2021-10-05 195931].wav"
218,BARTOK MOV 3,3.1250113378684805,372.274,375.399,"T,MIX,BARTOK,TONE,4L,E,T,S,UL",2021-10-05,"BARTOK MOV 3 v2_[S, 4L, MIX, E, T]_[6,12,274]_[6,15,399] [2021-10-05 195931].wav"
219,BARTOK MOV 3,2.7812698412698413,224.274,227.055,"LR,T,BARTOK,TRL,TONE,4L,E,S,UL",2021-10-05,"BARTOK MOV 3 v2_[S, E, TRL, LR, 4L]_[3,44,274]_[3,47,55] [2021-10-05 195931].wav"
220,BARTOK MOV 3,2.5000226757369615,345.774,348.274,"T,BARTOK,TONE,4L,E,T,S,UL,HR",2021-10-05,"BARTOK MOV 3 v2_[S, HR, 4L, E, T]_[5,45,774]_[5,48,274] [2021-10-05 195931].wav"
221,BARTOK MOV 3,3.5000226757369615,137.774,141.274,"T,BARTOK,TONE,E,T,S,LT,UL,HR",2021-10-05,"BARTOK MOV 3 v2_[S, LT, HR, T, E]_[2,17,774]_[2,21,274] [2021-10-05 195929].wav"
222,BARTOK MOV 3,6.3750113378684805,32.399,38.774,"LR,T,BARTOK,TONE,E,T,S,M,UL",2021-10-05,"BARTOK MOV 3 v2_[S, M, LR, E, T]_[0,32,399]_[0,38,774] [2021-10-05 195927].wav"
223,BARTOK MOV 3,5.531269841269841,167.024,172.555,"T,BARTOK,UL,TONE,T,S,MR,M,UL",2021-10-05,"BARTOK MOV 3 v2_[S, M, T, MR, UL]_[2,47,24]_[2,52,555] [2021-10-05 195929].wav"
224,BARTOK MOV 3,3.914104308390023,219.86,223.774,"T,T,BARTOK,S,TONE,UL,E",2021-10-05,"BARTOK MOV 3 v2_[S, T, E]_[3,39,860]_[3,43,774] [2021-10-05 195931].wav"
225,BARTOK MOV 3,4.250022675736961,284.774,289.024,"T,MIX,BARTOK,TRL,TONE,E,UL",2021-10-05,"BARTOK MOV 3 v2_[T, E, MIX, TRL] _[4,44,774]_[4,49,24] [2021-10-05 195931].wav"
226,BARTOK MOV 3,3.0000226757369615,122.774,125.774,"T,BARTOK,TONE,4L,E,UL,S,HR",2021-10-05,"BARTOK MOV 3 v2_[T, HR, S, 4L, E]_[2,2,774]_[2,5,774] [2021-10-05 195928].wav"
227,BARTOK MOV 3,2.531292517006803,315.993,318.524,"T,BARTOK,TONE,E,UL,S,HR",2021-10-05,"BARTOK MOV 3 v2_[UL, E, S, HR]_[5,15,993]_[5,18,524] [2021-10-05 195931].wav"
228,BARTOK MOV 3,12.500022675736961,38.774,51.274,"LR,T,BARTOK,TONE,E,T,M,UL,S",2021-10-05,"BARTOK MOV 3 v2_[UL, E, S, M, LR, T]_[0,38,774]_[0,51,274] [2021-10-05 195927].wav"
229,BARTOK MOV 3,2.8750113378684805,129.274,132.149,"T,BARTOK,TONE,E,T,M,UL,S,HR",2021-10-05,"BARTOK MOV 3 v2_[UL, HR, S, E, M, T]_[2,9,274]_[2,12,149] [2021-10-05 195928].wav"
230,BARTOK MOV 3,4.000022675736961,233.274,237.274,"T,MIX,BARTOK,TONE,E,T,UL",2021-10-05,"BARTOK MOV 3 v2_[UL, MIX,  E, T]_[3,53,274]_[3,57,274] [2021-10-05 195931].wav"
231,BARTOK MOV 3,11.500022675736961,352.774,364.274,"T,BARTOK,TONE,D,E,MR,UL",2021-10-05,"BARTOK MOV 3 v2_[UL, MR, E, D]_[5,52,774]_[6,4,274] [2021-10-05 195931].wav"
232,BARTOK MOV 3,3.625034013605442,323.649,327.274,"T,BARTOK,TONE,E,T,UL,S,HR",2021-10-05,"BARTOK MOV 3 v2_[UL, S, T, HR, E]_[5,23,649]_[5,27,274] [2021-10-05 195931].wav"
233,BARTOK MOV 3,2.5,1.274,3.774,"T,UL,BARTOK,TONE,V",2021-10-05,"BARTOK MOV 3 v2_[V]_[0,1,274]_[0,3,774] [2021-10-05 195926].wav"
234,BARTOK MOV 3,0.8437641723356009,206.618,207.461,"T,UL,BARTOK,TONE,V",2021-10-05,"BARTOK MOV 3 v2_[V]_[3,26,618]_[3,27,461] [2021-10-05 195931].wav"
235,BARTOK MOV 4,1.2031519274376417,85.876,87.079,"LR,T,BARTOK,TRL,TONE,UL,2L",2021-10-05,"BARTOK MOV 4 v2_[2L, LR, TRL]_[1,25,876]_[1,27,79] [2021-10-05 171159].wav"
236,BARTOK MOV 4,1.7500226757369615,229.751,231.501,"T,MIX,BARTOK,TONE,D,3L,UL,R",2021-10-05,"BARTOK MOV 4 v2_[3L, D, MIX, R]_[3,49,751]_[3,51,501] [2021-10-05 171203].wav"
237,BARTOK MOV 4,1.6250113378684807,149.126,150.751,"T,BARTOK,3L,TONE,MR,D,UL",2021-10-05,"BARTOK MOV 4 v2_[3L, D, MR]_[2,29,126]_[2,30,751] [2021-10-05 171200].wav"
238,BARTOK MOV 4,1.2656462585034014,55.313,56.579,"LR,T,BARTOK,TONE,D,FD,4L,UL",2021-10-05,"BARTOK MOV 4 v2_[4L, D, LR, FD]_[0,55,313]_[0,56,579] [2021-10-05 171157].wav"
239,BARTOK MOV 4,1.9687755102040816,70.001,71.969,"T,MIX,BARTOK,TONE,FD,4L,UL,R",2021-10-05,"BARTOK MOV 4 v2_[4L, FD, MIX, R,T]_[1,10,1]_[1,11,969] [2021-10-05 171158].wav"
240,BARTOK MOV 4,2.6015873015873017,173.001,175.602,"T,BARTOK,TONE,T,4L,FL,UL,HR",2021-10-05,"BARTOK MOV 4 v2_[4L, FL, T, HR]_[2,53,1]_[2,55,602] [2021-10-05 171202].wav"
241,BARTOK MOV 4,1.8691609977324264,91.219,93.088,"T,BARTOK,TONE,FD,B,T,4L,UL,HR,R",2021-10-05,"BARTOK MOV 4 v2_[4L, HR, T, B, FD, R]_[1,31,219]_[1,33,88] [2021-10-05 171159].wav"
242,BARTOK MOV 4,2.0859637188208615,37.399,39.485,"T,BARTOK,TONE,T,4L,MR,UL,S",2021-10-05,"BARTOK MOV 4 v2_[4L, MR, T, S]_[0,37,399]_[0,39,485] [2021-10-05 171157].wav"
243,BARTOK MOV 4,2.839863945578231,50.879,53.719,"T,MIX,BARTOK,TONE,D,UL,S,6L",2021-10-05,"BARTOK MOV 4 v2_[6L, MIX, D, S]_[0,50,879]_[0,53,719] [2021-10-05 171157].wav"
244,BARTOK MOV 4,3.287120181405896,118.213,121.501,"T,MIX,BARTOK,TONE,P,T,UL,6L",2021-10-05,"BARTOK MOV 4 v2_[6L, MIX, P, T]_[1,58,213]_[2,1,501] [2021-10-05 171200].wav"
245,BARTOK MOV 4,1.5000226757369615,175.751,177.251,"T,MIX,BARTOK,TONE,R,T,E,FD,UL,2L",2021-10-05,"BARTOK MOV 4 v2_[FD, 2L, R, E, MIX, T]_[2,55,751]_[2,57,251] [2021-10-05 171202].wav"
246,BARTOK MOV 4,2.5312698412698413,61.969,64.501,"T,BARTOK,TONE,4L,T,FD,UL,R",2021-10-05,"BARTOK MOV 4 v2_[FD, 4L, R, T]_[1,1,969]_[1,4,501] [2021-10-05 171158].wav"
247,BARTOK MOV 4,1.9375283446712017,205.126,207.063,"T,MIX,BARTOK,UL,TONE,T,FD,UL,R",2021-10-05,"BARTOK MOV 4 v2_[FD, MIX, R, UL, T]_[3,25,126]_[3,27,63] [2021-10-05 171203].wav"
248,BARTOK MOV 4,1.8750340136054422,221.251,283.126,"T,BARTOK,TONE,4L,B,T,FD,UL,HR,R",2021-10-05,"BARTOK MOV 4 v2_[FD, T, B, R, HR, 4L]_[3,41,251]_[4,43,126] [2021-10-05 171203].wav"
249,BARTOK MOV 4,1.078140589569161,169.922,171.001,"T,BARTOK,TONE,LR,D,UL,2L",2021-10-05,"BARTOK MOV 4 v2_[LR, 2L, D]_[2,49,922]_[2,51,1] [2021-10-05 171202].wav"
250,BARTOK MOV 4,1.0156462585034014,26.766,27.782,"T,BARTOK,TONE,T,LR,UL,S,2L",2021-10-05,"BARTOK MOV 4 v2_[LR, 2L, S, T]_[0,26,766]_[0,27,782] [2021-10-05 171157].wav"
251,BARTOK MOV 4,0.9375056689342404,23.813,24.751,"T,BARTOK,TONE,D,3L,LR,UL,S",2021-10-05,"BARTOK MOV 4 v2_[LR, D, S, 3L]_[0,23,813]_[0,24,751] [2021-10-05 171157].wav"
252,BARTOK MOV 4,0.6094104308390023,153.071,153.68,"T,BARTOK,P,TONE,LR,UL",2021-10-05,"BARTOK MOV 4 v2_[LR,P]_[2,33,71]_[2,33,680] [2021-10-05 171201].wav"
253,BARTOK MOV 4,1.3984580498866213,252.852,254.251,"LR,T,BARTOK,TONE,LT,UL",2021-10-05,"BARTOK MOV 4 v2_[LT, LR]_[4,12,852]_[4,14,251] [2021-10-05 171204].wav"
254,BARTOK MOV 4,2.156281179138322,95.282,97.438,"T,BARTOK,TONE,MIX,T,UL,R",2021-10-05,"BARTOK MOV 4 v2_[MIX,  T, R]_[1,35,282]_[1,37,438] [2021-10-05 171159].wav"
255,BARTOK MOV 4,2.1250113378684805,160.376,162.501,"T,BARTOK,TONE,4L,E,MR,T,FL,UL",2021-10-05,"BARTOK MOV 4 v2_[MR, FL, T, E, 4L]_[2,40,376]_[2,42,501] [2021-10-05 171201].wav"
256,BARTOK MOV 4,0.46095238095238095,153.68,154.141,"MR,T,BARTOK,TONE,UL,P",2021-10-05,"BARTOK MOV 4 v2_[MR, P]_[2,33,680]_[2,34,141] [2021-10-05 171201].wav"
257,BARTOK MOV 4,0.49219954648526076,73.196,73.688,"T,MIX,BARTOK,P,TONE,C,UL",2021-10-05,"BARTOK MOV 4 v2_[P, C, MIX]_[1,13,196]_[1,13,688] [2021-10-05 171158].wav"
258,BARTOK MOV 4,0.3359637188208617,77.157,77.493,"T,MIX,BARTOK,P,TONE,C,UL",2021-10-05,"BARTOK MOV 4 v2_[P, C, MIX]_[1,17,157]_[1,17,493] [2021-10-05 171159].wav"
259,BARTOK MOV 4,0.5469160997732426,152.516,153.063,"T,BARTOK,P,TONE,UL,HR",2021-10-05,"BARTOK MOV 4 v2_[P, HR]_[2,32,516]_[2,33,63] [2021-10-05 171201].wav"
260,BARTOK MOV 4,0.5546938775510204,151.946,152.501,"LR,T,BARTOK,P,TONE,UL",2021-10-05,"BARTOK MOV 4 v2_[P, LR]_[2,31,946]_[2,32,501] [2021-10-05 171200].wav"
